phrase,label,category,non_comp_score,is_non_comp,n_tokens,ntp_avg_prob,ntp_avg_surprisal,ntp_entry_prob,ll_L0_avg,ll_L6_avg,ll_L12_avg,ll_L18_avg,ll_L24_avg,ll_L30_avg,ll_L36_avg,ll_L42_avg,ll_L47_avg,fl_L0_k1_prob,fl_L0_k1_top1,fl_L0_k1_top5,fl_L6_k1_prob,fl_L6_k1_top1,fl_L6_k1_top5,fl_L12_k1_prob,fl_L12_k1_top1,fl_L12_k1_top5,fl_L18_k1_prob,fl_L18_k1_top1,fl_L18_k1_top5,fl_L24_k1_prob,fl_L24_k1_top1,fl_L24_k1_top5,fl_L30_k1_prob,fl_L30_k1_top1,fl_L30_k1_top5,fl_L36_k1_prob,fl_L36_k1_top1,fl_L36_k1_top5,fl_L42_k1_prob,fl_L42_k1_top1,fl_L42_k1_top5,fl_L47_k1_prob,fl_L47_k1_top1,fl_L47_k1_top5,fl_mid_avg_prob,fl_mid_avg_surprisal,fl_L0_k2_prob,fl_L0_k2_top1,fl_L0_k2_top5,fl_L0_k3_prob,fl_L0_k3_top1,fl_L0_k3_top5,fl_L6_k2_prob,fl_L6_k2_top1,fl_L6_k2_top5,fl_L6_k3_prob,fl_L6_k3_top1,fl_L6_k3_top5,fl_L12_k2_prob,fl_L12_k2_top1,fl_L12_k2_top5,fl_L12_k3_prob,fl_L12_k3_top1,fl_L12_k3_top5,fl_L18_k2_prob,fl_L18_k2_top1,fl_L18_k2_top5,fl_L18_k3_prob,fl_L18_k3_top1,fl_L18_k3_top5,fl_L24_k2_prob,fl_L24_k2_top1,fl_L24_k2_top5,fl_L24_k3_prob,fl_L24_k3_top1,fl_L24_k3_top5,fl_L30_k2_prob,fl_L30_k2_top1,fl_L30_k2_top5,fl_L30_k3_prob,fl_L30_k3_top1,fl_L30_k3_top5,fl_L36_k2_prob,fl_L36_k2_top1,fl_L36_k2_top5,fl_L36_k3_prob,fl_L36_k3_top1,fl_L36_k3_top5,fl_L42_k2_prob,fl_L42_k2_top1,fl_L42_k2_top5,fl_L42_k3_prob,fl_L42_k3_top1,fl_L42_k3_top5,fl_L47_k2_prob,fl_L47_k2_top1,fl_L47_k2_top5,fl_L47_k3_prob,fl_L47_k3_top1,fl_L47_k3_top5,lookahead_avg,fl_L0_k4_prob,fl_L0_k4_top1,fl_L0_k4_top5,fl_L6_k4_prob,fl_L6_k4_top1,fl_L6_k4_top5,fl_L12_k4_prob,fl_L12_k4_top1,fl_L12_k4_top5,fl_L18_k4_prob,fl_L18_k4_top1,fl_L18_k4_top5,fl_L24_k4_prob,fl_L24_k4_top1,fl_L24_k4_top5,fl_L30_k4_prob,fl_L30_k4_top1,fl_L30_k4_top5,fl_L36_k4_prob,fl_L36_k4_top1,fl_L36_k4_top5,fl_L42_k4_prob,fl_L42_k4_top1,fl_L42_k4_top5,fl_L47_k4_prob,fl_L47_k4_top1,fl_L47_k4_top5
cut to the chase,non-compositional,idiomem,1.0,True,4,0.13358962753166756,4.645984464831863,7.7899094321765e-05,3.628112098624363e-09,0.0014246941985523638,0.0010974241401224087,0.0026695255267744264,0.004559626662133572,0.02081586882074286,0.045527692530110166,0.12906612902103612,0.11744587899496158,7.622662008421551e-27,0,0,0.0014518945245072246,0,0,0.000633436138741672,0,0,0.0006363700376823545,0,0,9.881290316116065e-05,0,0,4.537670611171052e-05,0,0,0.00010277969704475254,0,0,0.000634188181720674,0,0,0.008709732443094254,0,0,4.237326872195505e-05,15.597544030396998,3.218196003669022e-27,0.0,0.0,1.5643021771085662e-25,0.0,0.0,0.00041032626177184284,0.0,0.0,7.08076686350978e-06,0.0,0.0,0.00013303500600159168,0.0,0.0,4.516782155405963e-06,0.0,0.0,0.00014143977023195475,0.0,0.0,8.569102647015825e-06,0.0,0.0,2.498381581972353e-05,0.0,0.0,3.3230871849809773e-06,0.0,0.0,1.8477641788194887e-05,0.0,0.0,7.230675009850529e-07,0.0,0.0,2.723390753089916e-05,0.0,0.0,4.241591398113087e-07,0.0,0.0,0.00018240910139866173,0.0,0.0,2.411092737020226e-06,0.0,0.0,0.0014698263257741928,0.0,0.0,1.1623811587924138e-05,0.0,0.0,0.0005202089065884744,,,,,,,,,,,,,,,,,,,,,,,,,,,
talk the hind legs off a donkey,non-compositional,idiomem,1.0,True,7,0.013682756291302667,9.261689810305478,0.00012518336006905884,2.4012059460098854e-17,0.001768169848674006,0.0012803976310351572,0.0038040296218847893,0.0034857153629369955,0.012458329791608472,0.024029266599356447,0.022820411638501053,0.014978740009989147,3.287772880693334e-26,0,0,0.0003132788697257638,0,0,0.0002933946962002665,0,0,0.0003476239216979593,0,0,0.0003870406944770366,0,0,0.0004128909786231816,0,0,0.00039074019878171384,0,0,0.00047723218449391425,0,0,0.0005550062633119524,0,0,0.00013602955618807755,14.648036697540753,6.3070773671521076e-27,0.0,0.0,1.0540184140288771e-27,0.0,0.0,1.5506113413721323e-05,0.0,0.0,3.0263292501331307e-05,0.0,0.0,2.0449217117857188e-05,0.0,0.0,2.8152030608907808e-06,0.0,0.0,5.096046152175404e-06,0.0,0.0,5.299049917084631e-06,0.0,0.0,4.910335974273039e-06,0.0,0.0,1.2141336810600478e-05,0.0,0.0,9.483911185270699e-07,0.0,0.0,1.0555844710324891e-05,0.0,0.0,6.339500373542251e-07,0.0,0.0,4.207181518722791e-06,0.0,0.0,7.008689522081113e-07,0.0,0.0,1.6043048844949226e-06,0.0,0.0,6.323170964606106e-07,0.0,0.0,1.216444843521458e-06,0.0,0.0,0.0004332746496200141,2.2630867286959806e-24,0.0,0.0,4.284381429897621e-05,0.0,0.0,3.267775537096895e-05,0.0,0.0,3.367961471667513e-05,0.0,0.0,2.6772824639920145e-05,0.0,0.0,1.4357851796376053e-05,0.0,0.0,1.2394307304930408e-05,0.0,0.0,1.2108780538255814e-05,0.0,0.0,4.164309939369559e-05,0.0,0.0
"east or west, home is best",non-compositional,idiomem,1.0,True,7,0.039288539943906166,7.253059250893145,6.807762838434428e-05,1.5154191419155878e-13,0.0013451841859932756,0.0010804416254662403,0.00035751152548376314,0.0002092012243034939,0.008095280939016902,0.09569434397917576,0.09352656516542386,0.046707639655020707,2.3687647341047154e-29,0,0,0.00031629548175260425,0,0,0.00011738705507013947,0,0,6.747047882527113e-05,0,0,6.636805210291641e-06,0,0,6.383317213476403e-06,0,0,6.796115485485643e-06,0,0,3.0272880394477397e-05,0,0,0.0008454233757220209,0,0,9.187869437710106e-06,18.009073416793434,1.414475946148741e-06,0.0,1.0,4.666652387453719e-30,0.0,0.0,0.0003734157362487167,0.0,0.0,0.0008853416657075286,0.0,0.0,0.00020804246014449745,0.0,0.0,0.0005938165122643113,0.0,0.0,0.0001238550612470135,0.0,0.0,0.0002511733036953956,0.0,0.0,1.1082042874477338e-05,0.0,0.0,2.042284540948458e-05,0.0,0.0,3.179015766363591e-05,0.0,0.0,4.066023029736243e-05,0.0,0.0,4.295277540222742e-05,0.0,0.0,7.13725748937577e-05,0.0,0.0,0.00030995404813438654,0.0,0.0,0.00017938765813596547,0.0,0.0,0.0007402775227092206,0.0,0.0,0.006807465571910143,0.0,0.0,4.707717307736756e-05,8.843749510300075e-26,0.0,0.0,4.090558286407031e-05,0.0,0.0,5.5387326938216574e-06,0.0,0.0,9.297601536673028e-06,0.0,0.0,5.415993769020133e-07,0.0,0.0,2.000470402663268e-07,0.0,0.0,1.1267383115409757e-07,0.0,0.0,6.082200911805558e-07,0.0,0.0,2.3539052563137375e-05,0.0,0.0
don't wash your dirty laundry in public,non-compositional,idiomem,1.0,True,8,0.12714027347309248,4.258983102104912,1.6308615158777684e-05,8.384137080238412e-14,0.0480040623208749,0.09094303048888312,0.07141506808849434,0.1083659964398456,0.19553669160710083,0.1685923184060292,0.18060399791076115,0.1368152237098132,7.51561613838002e-17,0,0,0.3099793493747711,1,1,0.5582112073898315,1,1,0.3303645849227905,1,1,0.5009658336639404,1,1,0.8231322169303894,1,1,0.6869455575942993,1,1,0.3688015639781952,1,1,0.14302712678909302,0,1,0.07157137161729159,16.432134803476483,3.8920240131027e-16,0.0,0.0,1.0495719583559514e-16,0.0,0.0,2.234635758213699e-05,0.0,0.0,4.77248577226419e-05,0.0,0.0,3.7120871638762765e-06,0.0,0.0,1.2542509466584306e-05,0.0,0.0,4.108385837753303e-06,0.0,0.0,1.1401924894016702e-05,0.0,0.0,7.204673693195218e-07,0.0,0.0,3.9713549995212816e-06,0.0,0.0,7.501513721308584e-08,0.0,0.0,1.398941549268784e-06,0.0,0.0,1.282042774164438e-07,0.0,0.0,4.308190909796394e-06,0.0,0.0,6.097933180626569e-08,0.0,0.0,3.2363925583922537e-06,0.0,0.0,8.255459533756948e-07,0.0,0.0,2.7378402592148632e-05,0.0,0.0,0.0031175673998198113,3.5744777139241673e-17,0.0,0.0,1.7789991034078412e-05,0.0,0.0,3.5838515941577498e-06,0.0,0.0,4.659959813579917e-06,0.0,0.0,5.38552171747142e-07,0.0,0.0,6.15853679164502e-08,0.0,0.0,6.956745579600465e-08,0.0,0.0,3.508594303980317e-08,0.0,0.0,2.5524317948111275e-07,0.0,0.0
arm and a leg,non-compositional,idiomem,1.0,True,4,0.11445277618865173,4.348452052689049,7.364541670540348e-05,1.5816823872680743e-10,0.0005678128509316593,0.000670514622470364,0.0007304705504793674,0.0030962272018465833,0.07446389008691767,0.18006947356085826,0.2189864185032396,0.10687526315450668,5.471068092201648e-31,0,0,0.000926773704122752,0,0,0.000639766629319638,0,0,0.0003970787802245468,0,0,0.0001365742355119437,0,0,5.351192885427736e-05,0,0,0.00014069507597014308,0,0,0.0013119933428242803,0,0,0.017143186181783676,0,0,7.568381261080503e-05,14.139364226752008,7.505498986356223e-31,0.0,0.0,1.1273975965796054e-21,0.0,0.0,9.203224908560514e-05,0.0,0.0,0.00010377822763985023,0.0,0.0,4.3494168494362384e-05,0.0,0.0,0.00012622380745597184,0.0,0.0,5.275085641187616e-05,0.0,0.0,0.0002933599171228707,0.0,0.0,1.6944686649367213e-05,0.0,0.0,7.353251567110419e-05,0.0,0.0,3.8162934288266115e-06,0.0,0.0,5.864792456122814e-06,0.0,0.0,6.503732493001735e-06,0.0,0.0,9.029537977767177e-06,0.0,0.0,4.485012323129922e-05,0.0,0.0,3.904264667653479e-05,0.0,0.0,0.0004143453552387655,0.0,0.0,5.931440682616085e-05,0.0,0.0,0.0141658302260718,,,,,,,,,,,,,,,,,,,,,,,,,,,
"made your bed, now lie",non-compositional,idiomem,1.0,True,6,0.11203612112876726,5.397436956048223,1.120873730542371e-05,1.950772321509539e-11,0.00016411834258178715,0.00032630683854222297,0.0005535693402634933,0.001302891411978635,0.015702779693674528,0.04735403777885949,0.12557774472952588,0.10193679832736961,2.4990709528919393e-17,0,0,2.4530776499886997e-05,0,0,1.2867953046225011e-05,0,0,3.4340737329330295e-05,0,0,2.0920217139064334e-05,0,0,1.8221169739263132e-05,0,0,3.3825628634076566e-05,0,0,4.108380380785093e-05,0,0,7.255733362399042e-05,0,0,5.110067395435181e-05,14.791131729314747,5.656546240512812e-17,0.0,0.0,4.603920000463069e-16,0.0,0.0,2.640778802742716e-05,0.0,0.0,0.0001610579784028232,0.0,0.0,1.557485848024953e-05,0.0,0.0,6.828466575825587e-05,0.0,0.0,4.895886377198622e-06,0.0,0.0,0.00011384976096451283,0.0,0.0,5.913076165597886e-06,0.0,0.0,7.168513548094779e-05,0.0,0.0,1.601547955942806e-05,0.0,0.0,0.00010560061491560191,0.0,0.0,4.9881316954270005e-05,0.0,0.0,0.00033575601992197335,0.0,0.0,0.00010941042273771018,0.0,0.0,0.0004025585076306015,0.0,0.0,3.267222928116098e-05,0.0,0.0,0.0008500664844177663,0.0,0.0,0.0001968450316261234,4.7693672402811076e-15,0.0,0.0,0.00010429194662719965,0.0,0.0,9.094967390410602e-05,0.0,0.0,7.936359907034785e-05,0.0,0.0,8.067650924203917e-05,0.0,0.0,4.342313332017511e-05,0.0,0.0,3.4754822991089895e-05,0.0,0.0,1.099832388717914e-05,0.0,0.0,1.8826320228981785e-05,0.0,0.0
old chicken makes good soup,non-compositional,idiomem,1.0,True,5,0.0064571192542643985,9.300169157476832,0.0007690909551456571,6.4549308976908124e-18,0.00033736435398168396,0.0003392293688193604,0.00042291046656828257,0.0008503806416229054,0.002256521310187054,0.004445935789135547,0.010666299316653749,0.0091618653950718,5.0314444680984464e-23,0,0,7.849955727579072e-05,0,0,1.7490534446551464e-05,0,0,2.2892896595294587e-05,0,0,1.310699553869199e-05,0,0,5.310528194968356e-06,0,0,1.1771919162129052e-05,0,0,5.536383832804859e-05,0,0,0.00010027709504356608,0,0,2.219765639210891e-05,17.54224352455703,1.6290014670668826e-25,0.0,0.0,2.790335872805301e-21,0.0,0.0,3.2452979212393984e-05,0.0,0.0,0.000177074340172112,0.0,0.0,7.838501005608123e-06,0.0,0.0,7.90791236795485e-05,0.0,0.0,4.036892732983688e-06,0.0,0.0,0.00022695960069540888,0.0,0.0,1.2263047892702161e-06,0.0,0.0,7.382236799458042e-05,0.0,0.0,4.5538706672232365e-07,0.0,0.0,4.537471249932423e-05,0.0,0.0,9.524788424641883e-07,0.0,0.0,5.8812798670260236e-05,0.0,0.0,2.928450840045116e-06,0.0,0.0,0.00010054510494228452,0.0,0.0,1.422926379746059e-05,0.0,0.0,0.00018525011546444148,0.0,0.0,0.007405575248481,9.728663598454995e-25,0.0,0.0,2.1796235159854405e-05,0.0,0.0,7.3969235927506816e-06,0.0,0.0,4.116513082408346e-06,0.0,0.0,6.349572458930197e-07,0.0,0.0,5.904668114453671e-07,0.0,0.0,1.147787429545133e-06,0.0,0.0,4.75798879051581e-06,0.0,0.0,1.681536014075391e-05,0.0,0.0
tip of the iceberg,non-compositional,idiomem,1.0,True,4,0.3502308229605357,1.7918013030851914,0.00011991830251645297,4.3240772559502094e-11,0.0034559478729837187,0.0028000129386782646,0.07313114288263023,0.23944764429082474,0.3994339697916682,0.5052399323321879,0.43637700751423836,0.35551943133274716,5.813895762036813e-36,0,0,0.004966870415955782,0,0,0.0048467786982655525,0,0,0.002832552185282111,0,0,0.0015987949445843697,0,0,0.0016003827331587672,0,1,0.006902779918164015,0,1,0.055128034204244614,0,1,0.22099460661411285,1,1,0.0005747151132595718,14.299722667036518,9.947887840744317e-36,0.0,0.0,1.2779062104650084e-32,0.0,0.0,0.0022475062869489193,0.0,0.0,1.2453047304461506e-07,0.0,0.0,0.00048745336243882775,0.0,0.0,2.4167042056433274e-07,0.0,0.0,0.000442089163698256,0.0,0.0,3.245598634293856e-07,0.0,0.0,0.00012473907554522157,0.0,0.0,6.113196491241979e-07,0.0,0.0,0.00013606794527731836,0.0,0.0,4.831294404539221e-07,0.0,0.0,0.0003123037749901414,0.0,0.0,2.9044442726444686e-06,0.0,0.0,0.00036213715793564916,0.0,0.0,5.9805192904605065e-06,0.0,0.0,0.0008369143470190465,0.0,0.0,1.6507109421581845e-06,0.0,0.0,0.0355952884883853,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat got your tongue,non-compositional,idiomem,1.0,True,4,0.2474336790231367,5.703542046948628,0.0001855518203228712,8.546647651942071e-19,0.0003569746550056152,0.00026510905687852454,0.0001594370793706427,8.612606082654868e-05,0.0003215200570897044,0.0027289114780918076,0.08458848868031055,0.14526478841435164,8.407812681827074e-31,0,0,4.895605525234714e-05,0,0,9.698302892502397e-05,0,0,0.00020121490524616092,0,0,5.968962432234548e-05,0,0,3.801884304266423e-05,0,0,8.968400652520359e-05,0,0,0.000894381373655051,0,0,0.006070883013308048,0,0,0.00013640016065134356,14.293742636009924,1.5006445518190582e-31,0.0,0.0,8.977669773614183e-30,0.0,0.0,8.24151993583655e-06,0.0,0.0,7.450341945514083e-05,0.0,0.0,9.65433628152823e-06,0.0,0.0,0.00020571447385009378,0.0,0.0,2.400823541393038e-05,0.0,0.0,0.0008808928541839123,0.0,0.0,6.0207567003089935e-06,0.0,0.0,0.0003434901009313762,0.0,0.0,1.99436976799916e-06,0.0,0.0,4.2083025618921965e-05,0.0,0.0,2.0512727587629342e-06,0.0,0.0,1.607945523574017e-05,0.0,0.0,2.5223418560926802e-05,0.0,0.0,5.392199818743393e-05,0.0,0.0,0.0001247726904693991,0.0,0.0,5.024070924264379e-05,0.0,0.0,0.00020049094867620928,,,,,,,,,,,,,,,,,,,,,,,,,,,
neither a borrower or a lender be,non-compositional,idiomem,1.0,True,7,0.3203917781308216,5.220342145415536,1.4390154774446273e-06,4.2474616390594e-15,0.00029872922489933745,0.0009249385414780894,0.0012128069150397398,0.0015091482378011278,0.05525136440412363,0.09168435165929623,0.15725494507834506,0.2669482212416672,1.6420892780783616e-27,0,0,0.0002150736254407093,0,0,0.0001589505554875359,0,0,0.0003694386687129736,0,0,0.00017540437693241984,0,0,0.0002799816429615021,0,0,0.0005119487177580595,0,0,0.0010626714210957289,0,0,0.004501650109887123,0,0,0.00016133401504703215,13.68091721150467,3.657392964499859e-27,0.0,0.0,2.800381343008004e-28,0.0,0.0,1.8462710613675881e-06,0.0,0.0,5.682212577085011e-05,0.0,0.0,2.780677959890454e-06,0.0,0.0,9.039057476911694e-05,0.0,0.0,3.476302254057373e-06,0.0,0.0,0.0003443546884227544,0.0,0.0,5.8515315686236136e-06,0.0,0.0,0.00031948278774507344,0.0,0.0,3.0382648219529074e-06,0.0,0.0,0.00048093858640640974,0.0,0.0,1.3326933185453527e-05,0.0,0.0,0.000774553744122386,0.0,0.0,8.764325684751384e-06,0.0,0.0,0.0012768289307132363,0.0,0.0,8.724241524760146e-06,0.0,0.0,0.004228908568620682,0.0,0.0,0.003096044469809082,1.6420892780783616e-27,0.0,0.0,0.0002150736254407093,0.0,0.0,0.0001589505554875359,0.0,0.0,0.0003694386687129736,0.0,0.0,0.00017540437693241984,0.0,0.0,0.0002799816429615021,0.0,0.0,0.0005119487177580595,0.0,0.0,0.0010626714210957289,0.0,0.0,0.004501650109887123,0.0,0.0
while there is life there is hope,non-compositional,idiomem,1.0,True,7,0.2467264048755169,4.383259292559571,2.9258386348374188e-05,2.1448326601433762e-14,0.0010446243550177314,0.002206043791375123,0.001235421709983105,0.005333401958826774,0.013221608487280415,0.10131819170601375,0.295906202575073,0.256237971567316,1.4871462275270974e-15,0,0,0.0005553588271141052,0,0,0.0011833896860480309,0,0,0.0026499321684241295,0,0,0.0013695122906938195,0,0,0.001996987033635378,0,0,0.008791706524789333,0,0,0.010778703726828098,0,0,0.0107194222509861,0,0,0.0006234249640328926,12.233201283296076,3.5733855046433523e-17,0.0,0.0,2.858278972899675e-18,0.0,0.0,0.00024692079750820994,0.0,0.0,6.164377555251122e-05,0.0,0.0,0.000160154391778633,0.0,0.0,2.8172471502330154e-05,0.0,0.0,0.0008436672505922616,0.0,0.0,3.801326238317415e-05,0.0,0.0,0.0004854618164245039,0.0,0.0,2.254516221000813e-05,0.0,0.0,0.0011093218345195055,0.0,0.0,2.9132537747500464e-05,0.0,0.0,0.0014982197899371386,0.0,0.0,5.406870332080871e-05,0.0,0.0,0.0028897386509925127,0.0,0.0,9.001057333080098e-05,0.0,0.0,0.005572035443037748,0.0,0.0,0.00022575739421881735,0.0,0.0,0.0005008698807513509,1.4871462275270974e-15,0.0,0.0,0.0005553588271141052,0.0,0.0,0.0011833896860480309,0.0,0.0,0.0026499321684241295,0.0,0.0,0.0013695122906938195,0.0,0.0,0.001996987033635378,0.0,0.0,0.008791706524789333,0.0,0.0,0.010778703726828098,0.0,0.0,0.0107194222509861,0.0,0.0
bet your bottom dollar,non-compositional,idiomem,1.0,True,4,0.1250547084249168,7.8904896330596825,1.810495632525999e-05,1.088034026013388e-16,0.011081377126780959,0.06604070102912374,0.01971213375266719,0.006710631491538758,0.011298219319845279,0.01698078342451481,0.08299604692001594,0.0827100979804527,2.0750337976620174e-36,0,0,0.00010180583922192454,0,0,9.306088031735271e-05,0,0,0.0003052250249311328,0,0,0.00016081694047898054,0,0,0.00021288655989337713,0,0,0.00020115007646381855,0,0,0.0006310509634204209,0,0,0.0006723446422256529,0,0,5.713672847681058e-05,16.03808633253149,9.967336159450213e-36,0.0,0.0,1.292583804863135e-34,0.0,0.0,1.7038400983437896e-05,0.0,0.0,1.7117621609941125e-05,0.0,0.0,1.4814512724115048e-05,0.0,0.0,1.1959142284467816e-05,0.0,0.0,1.521853482699953e-05,0.0,0.0,5.7341521824127994e-06,0.0,0.0,8.061523658398073e-06,0.0,0.0,2.531721293053124e-06,0.0,0.0,6.8834419835184235e-06,0.0,0.0,6.381704679370159e-06,0.0,0.0,8.756304850976449e-06,0.0,0.0,3.753189275812474e-06,0.0,0.0,3.940134320146171e-06,0.0,0.0,6.132470389275113e-06,0.0,0.0,3.1936415325617418e-06,0.0,0.0,5.7716538321983535e-06,0.0,0.0,9.876172650062168e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
dumb as a post,non-compositional,idiomem,1.0,True,4,0.2614279904907259,5.204343652197458,1.69251870829612e-05,1.2590343828264294e-10,0.0006068644773525497,0.00024816050063236617,0.00010658608941109075,0.00017043106314910497,0.00039913724882959894,0.00021909346378379269,0.0015637396736565279,0.1672169602534268,1.9545830893862694e-31,0,0,6.492642569355667e-05,0,0,4.7794765123398975e-05,0,0,2.286578637722414e-05,0,0,9.54111874307273e-06,0,0,4.657833869714523e-06,0,0,4.139088559895754e-06,0,0,2.378144381509628e-05,0,0,0.0004058850172441453,0,0,9.098629864941662e-06,16.79059032379158,2.487772750789309e-31,0.0,0.0,3.793400438818248e-31,0.0,0.0,0.00010456586460350081,0.0,0.0,5.21189249411691e-05,0.0,0.0,4.921571598970331e-05,0.0,0.0,3.4458909794921055e-05,0.0,0.0,1.808832530514337e-05,0.0,0.0,9.667811355029698e-06,0.0,0.0,6.257218046812341e-06,0.0,0.0,1.1497552804939914e-05,0.0,0.0,3.7941954360576347e-06,0.0,0.0,4.657833869714523e-06,0.0,0.0,1.7767263216228457e-06,0.0,0.0,2.5800775347306626e-06,0.0,0.0,6.920794021425536e-06,0.0,0.0,9.75035709416261e-06,0.0,0.0,0.00020690125529654324,0.0,0.0,0.000141646625706926,0.0,0.0,7.685778048956612e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
all sizzle and no steak,non-compositional,idiomem,1.0,True,6,0.4272953911087825,4.389935566622642,0.00024653744185343385,2.030235311036765e-13,0.00029485138511518014,0.0011295790458007104,0.0007881610654294491,0.0018115844413841842,0.012180189247010276,0.17865184583106383,0.30376034041510136,0.40789712829136987,1.6908544537923807e-14,0,0,5.797739140689373e-05,0,0,2.8360811484162696e-05,0,0,2.612708522065077e-05,0,0,2.4618164388812147e-05,0,0,4.7965149860829115e-06,0,0,2.9155221454857383e-06,0,0,8.34267666505184e-06,0,0,3.670219302875921e-05,0,0,4.3761091740179835e-05,16.320367270551436,7.584768811113199e-21,0.0,0.0,1.1464973122352756e-13,0.0,0.0,1.5463240288227098e-07,0.0,0.0,0.00024433244834654033,0.0,0.0,1.2774291917594383e-06,0.0,0.0,0.00014536162780132145,0.0,0.0,9.350964660370664e-07,0.0,0.0,0.00017526389274280518,0.0,0.0,4.0566470715930336e-07,0.0,0.0,0.00011336177703924477,0.0,0.0,1.0725430321656404e-08,0.0,0.0,4.145580169279128e-05,0.0,0.0,5.264097602264428e-09,0.0,0.0,3.0424975193454884e-05,0.0,0.0,1.885643463594988e-08,0.0,0.0,0.00010983955871779472,0.0,0.0,5.2396195826531766e-08,0.0,0.0,0.0006153384456411004,0.0,0.0,0.00032134207322899656,7.72965285528171e-12,0.0,0.0,0.00028426217613741755,0.0,0.0,0.00019849184900522232,0.0,0.0,0.00017715676221996546,0.0,0.0,7.730600918876007e-05,0.0,0.0,9.69395932770567e-06,0.0,0.0,1.3888442254028632e-06,0.0,0.0,5.248829438642133e-06,0.0,0.0,2.229363781225402e-05,0.0,0.0
all the way to egery and back,non-compositional,idiomem,1.0,True,8,0.03677934447664809,8.34944701563348,0.00024653744185343385,8.905103898825666e-12,0.001350768908342356,0.0034594578493251254,0.003781311087688469,0.003509744630926142,0.005687118882510183,0.021325734383017294,0.030367199282035733,0.03505802449673671,5.535759003971741e-11,0,0,0.0009113582200370729,0,0,0.0004946418339386582,0,0,0.0003348737955093384,0,0,0.00021808418387081474,0,0,0.00010081627260660753,0,0,6.328736344585195e-05,0,0,0.0005789002752862871,0,0,0.006023492198437452,0,0,7.562309665333698e-05,15.568774026358469,1.0235540205390335e-14,0.0,0.0,1.839267941509265e-13,0.0,0.0,9.360250987811014e-05,0.0,0.0,0.00026887128478847444,0.0,0.0,3.739581006811932e-05,0.0,0.0,0.0002307047398062423,0.0,0.0,1.904046075651422e-05,0.0,0.0,0.00019061910279560834,0.0,0.0,3.161807035212405e-05,0.0,0.0,0.00012499085278250277,0.0,0.0,8.579988389101345e-06,0.0,0.0,4.1133193008136004e-05,0.0,0.0,1.3191112202548538e-06,0.0,0.0,1.753997457853984e-05,0.0,0.0,4.751193046104163e-06,0.0,0.0,5.363618765841238e-05,0.0,0.0,1.5031323528091889e-05,0.0,0.0,0.0003217371413484216,0.0,0.0,4.806105587042773e-05,2.3521083423517532e-14,0.0,0.0,7.448080577887595e-05,0.0,0.0,3.975421350332908e-05,0.0,0.0,2.8468204618548043e-05,0.0,0.0,1.3073013178654946e-05,0.0,0.0,3.3987482765951427e-06,0.0,0.0,9.679139338913956e-07,0.0,0.0,5.138519100000849e-06,0.0,0.0,2.5987656044890173e-05,0.0,0.0
not a spark of decency,non-compositional,idiomem,1.0,True,5,0.015464078655895719,9.982629186949739,7.317942072404549e-05,1.3932416256767573e-12,0.0006816358816195134,0.000783112031967903,0.0003808665123870014,0.00051769597916973,0.0003740025886145304,0.0008491190978929808,0.0051252701287012314,0.015261810772244644,5.567555964869353e-12,0,0,0.0008834353648126125,0,0,0.0005795365432277322,0,0,0.00021070984075777233,0,0,4.7478675696766004e-05,0,0,1.6235504517680965e-05,0,0,4.789662852999754e-05,0,0,0.000528426025994122,0,0,0.0010477632749825716,0,0,3.748247448065456e-05,17.29177845902457,1.8036264298623922e-15,0.0,0.0,8.225857468053752e-14,0.0,0.0,8.145323226926848e-05,0.0,0.0,0.0005368781858123839,0.0,0.0,8.373511082027107e-05,0.0,0.0,8.052727935137227e-05,0.0,0.0,3.881596785504371e-05,0.0,0.0,0.00017987802857533097,0.0,0.0,3.6008827919431496e-06,0.0,0.0,9.876098192762583e-05,0.0,0.0,1.5158214239363588e-07,0.0,0.0,2.3075304852682166e-05,0.0,0.0,5.206961617432171e-08,0.0,0.0,9.656505426391959e-05,0.0,0.0,1.0219438451031237e-07,0.0,0.0,0.00040279122185893357,0.0,0.0,1.459497127598297e-07,0.0,0.0,0.0011066586012020707,0.0,0.0,3.5488566635422106e-05,8.684346905045583e-17,0.0,0.0,1.2723293139060843e-06,0.0,0.0,1.090720161300851e-06,0.0,0.0,9.113053920373204e-07,0.0,0.0,8.935750628324968e-08,0.0,0.0,4.778355044976479e-09,0.0,0.0,3.1270235290037363e-09,0.0,0.0,8.290895969764733e-09,0.0,0.0,2.144075139653978e-08,0.0,0.0
