phrase,label,category,non_comp_score,phrase_len_tokens,avg_next_token_prob,min_next_token_prob,max_next_token_prob,avg_surprisal,logit_lens_L0_avg_prob,logit_lens_L0_avg_surprisal,logit_lens_L6_avg_prob,logit_lens_L6_avg_surprisal,logit_lens_L12_avg_prob,logit_lens_L12_avg_surprisal,logit_lens_L18_avg_prob,logit_lens_L18_avg_surprisal,logit_lens_L24_avg_prob,logit_lens_L24_avg_surprisal,logit_lens_L30_avg_prob,logit_lens_L30_avg_surprisal,logit_lens_L36_avg_prob,logit_lens_L36_avg_surprisal,logit_lens_L42_avg_prob,logit_lens_L42_avg_surprisal,logit_lens_L47_avg_prob,logit_lens_L47_avg_surprisal,future_L0_k1_prob,future_L0_k1_top1,future_L0_k1_top10,future_L0_k2_prob,future_L0_k2_top1,future_L0_k2_top10,future_L6_k1_prob,future_L6_k1_top1,future_L6_k1_top10,future_L6_k2_prob,future_L6_k2_top1,future_L6_k2_top10,future_L12_k1_prob,future_L12_k1_top1,future_L12_k1_top10,future_L12_k2_prob,future_L12_k2_top1,future_L12_k2_top10,future_L18_k1_prob,future_L18_k1_top1,future_L18_k1_top10,future_L18_k2_prob,future_L18_k2_top1,future_L18_k2_top10,future_L24_k1_prob,future_L24_k1_top1,future_L24_k1_top10,future_L24_k2_prob,future_L24_k2_top1,future_L24_k2_top10,future_L30_k1_prob,future_L30_k1_top1,future_L30_k1_top10,future_L30_k2_prob,future_L30_k2_top1,future_L30_k2_top10,future_L36_k1_prob,future_L36_k1_top1,future_L36_k1_top10,future_L36_k2_prob,future_L36_k2_top1,future_L36_k2_top10,future_L42_k1_prob,future_L42_k1_top1,future_L42_k1_top10,future_L42_k2_prob,future_L42_k2_top1,future_L42_k2_top10,future_L47_k1_prob,future_L47_k1_top1,future_L47_k1_top10,future_L47_k2_prob,future_L47_k2_top1,future_L47_k2_top10,avg_lookahead_prob,future_L0_k3_prob,future_L0_k3_top1,future_L0_k3_top10,future_L6_k3_prob,future_L6_k3_top1,future_L6_k3_top10,future_L12_k3_prob,future_L12_k3_top1,future_L12_k3_top10,future_L18_k3_prob,future_L18_k3_top1,future_L18_k3_top10,future_L24_k3_prob,future_L24_k3_top1,future_L24_k3_top10,future_L30_k3_prob,future_L30_k3_top1,future_L30_k3_top10,future_L36_k3_prob,future_L36_k3_top1,future_L36_k3_top10,future_L42_k3_prob,future_L42_k3_top1,future_L42_k3_top10,future_L47_k3_prob,future_L47_k3_top1,future_L47_k3_top10
hang by a thread,non-compositional,idiomem,1.0,3,0.03444593523211855,0.0001008212348097004,0.07114748656749725,7.350237074255325,2.1047258888923668e-13,33.219280948873624,0.0007627318736922462,12.311286093014948,0.00031669396291060065,12.832480514351275,0.0027100208741709744,10.593736770384778,0.005018163358120849,11.345711885379723,0.006935799714786602,10.512617802071007,0.02230609678129743,9.241763892935523,0.012758443281654763,9.754547029043069,0.03742151449963179,7.533083860303237,6.246638406190441e-13,0,0,2.3772028369086406e-15,0.0,0.0,0.0021553749684244394,0,1,4.040830390295014e-05,0.0,0.0,0.0008139459532685578,0,0,4.203552089165896e-05,0.0,0.0,0.0006316390354186296,0,0,0.0003983697388321161,0.0,0.0,0.0004128929867874831,0,0,0.0005914418143220246,0.0,0.0,0.0014355903258547187,0,0,0.0005138788837939501,0.0,0.0,0.004688738379627466,0,0,0.0006901460001245141,0.0,0.0,0.009227819740772247,0,1,0.0003289789892733097,0.0,0.0,0.033872656524181366,0,1,0.00022491328127216548,0.0,0.0,0.00022491328127216548,,,,,,,,,,,,,,,,,,,,,,,,,,,
mutton dressed as lamb,non-compositional,idiomem,1.0,4,0.033031777558790054,0.00036385314888320863,0.0518728643655777,6.248475041296623,1.2368664195431387e-18,33.219280948873624,0.0005817686219984353,14.417739358197418,0.0001784320510296311,14.38304199765782,5.56440321588525e-05,14.808984669344046,0.00036921078867635515,13.12724053291818,0.007644930616947931,10.99837107019381,0.02967913852444326,9.144099766822773,0.0478334527615516,7.077697342246781,0.03736185879824916,6.183174861486511,1.9392397088080031e-38,0,0,1.6293317634243946e-40,0.0,0.0,1.1055910817958647e-06,0,0,6.629603012697771e-05,0.0,0.0,6.136147476354381e-06,0,0,0.00019541678193490952,0.0,0.0,6.646974270552164e-06,0,0,8.655776764499024e-05,0.0,0.0,9.14792781259166e-06,0,0,0.00012217400944791734,0.0,0.0,7.259815447469009e-06,0,0,2.036065598076675e-05,0.0,0.0,2.1793610358145088e-05,0,0,4.811571852769703e-05,0.0,0.0,6.5314830862917e-05,0,0,0.00010695232776924968,0.0,0.0,0.0003165618109051138,0,0,0.0007683438598178327,0.0,0.0,0.0008128574651588375,2.544488737700963e-37,0.0,0.0,5.1681850891327485e-05,0.0,0.0,1.563862679176964e-05,0.0,0.0,1.4664379705209285e-05,0.0,0.0,4.009247277281247e-05,0.0,0.0,0.00013407107326202095,0.0,0.0,0.0004180990217719227,0.0,0.0,0.00048782723024487495,0.0,0.0,0.0001426855887984857,0.0,0.0
I'll eat my hat,non-compositional,idiomem,1.0,4,0.04558673166320659,0.00033967592753469944,0.1311965137720108,7.0073088627513505,1.4177086049072678e-15,33.219280948873624,0.0015622416431142483,10.311328711609146,0.001082378403225448,10.660816671717171,0.005453506606500014,10.365953104549245,0.003625672463385854,10.219327370798986,0.0030377563070942415,10.417681612042191,0.004525584969087504,9.396186976242872,0.006091923889471218,8.303083518419513,0.03225636094430229,7.307021512465878,1.5326532818950296e-18,0,0,2.373690733596666e-20,0.0,0.0,0.00014732957060914487,0,0,0.0009806149173527956,0.0,0.0,0.0001479143393225968,0,0,0.0008249998791143298,0.0,0.0,9.31789618334733e-05,0,0,0.0009549608221277595,0.0,0.0,0.0005545058520510793,0,0,0.0007698550471104681,0.0,0.0,0.0004230812774039805,0,0,0.0004029192205052823,0.0,0.0,0.0010644965805113316,0,0,0.00027445534942671657,0.0,0.0,0.0022178080398589373,0,0,6.802666030125692e-05,0.0,0.0,0.0011917846277356148,0,0,6.947186921024695e-05,0.0,0.0,3.905668624308115e-05,8.051686255946527e-20,0.0,0.0,1.0354267033108044e-05,0.0,0.0,1.506481748947408e-05,0.0,0.0,8.153821909218095e-06,0.0,0.0,1.972878453671001e-05,0.0,0.0,8.589938261138741e-06,0.0,0.0,1.3234222933533601e-05,0.0,0.0,2.9104727218509652e-05,0.0,0.0,1.7698685041978024e-05,0.0,0.0
upset the apple cart,non-compositional,idiomem,1.0,3,0.07504591031677894,7.898320291133132e-06,0.22412437200546265,9.688526316925516,7.836033085156369e-16,33.219280948873624,0.0014570898905124825,11.029525033790783,0.004556602269682723,9.840494284783462,0.0045978518755873665,10.044010529334946,0.0036574042993985736,10.121248699006834,0.01760600629010393,10.046817291006693,0.05583173451850598,10.448244460245453,0.11682537180998527,10.61110825899411,0.10954720034472605,9.468386975995392,2.350809925546907e-15,0,0,6.273626095617407e-14,0.0,0.0,6.60558944218792e-05,0,0,1.2357111700112e-05,0.0,0.0,0.00014805786486249417,0,0,6.850769750599284e-06,0.0,0.0,7.199520769063383e-05,0,0,1.9047745809075423e-05,0.0,0.0,0.00017916782235261053,0,0,1.1662625183817e-05,0.0,0.0,4.824735515285283e-05,0,0,1.192789750348311e-05,0.0,0.0,9.045865226653405e-06,0,0,2.4095302251225803e-06,0.0,0.0,4.507453013502527e-06,0,0,2.1505893528228626e-06,0.0,0.0,8.303799404529855e-06,0,0,6.060376108507626e-06,0.0,0.0,6.060376108507626e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
the whole shooting match,non-compositional,idiomem,1.0,3,0.0008150507395233338,0.0002408764121355489,0.001244148937985301,10.564843888488426,2.7888705234069278e-11,33.219280948873624,0.0006050575358737357,13.859926056047021,0.00013858681397020214,14.72175425003923,6.812114300676815e-05,14.62943985184843,6.182980359881185e-05,14.685415162888937,5.973398826123836e-05,14.25063459845466,0.0002655957711491889,12.811659337495518,0.00042686501183197834,11.836481909688226,0.0006539321669454997,10.84173038039164,8.990830044128701e-30,0,0,2.431232332036226e-28,0.0,0.0,1.3424837561615277e-06,0,0,1.822456738409528e-06,0.0,0.0,2.1606977043120423e-06,0,0,3.827487489616033e-06,0.0,0.0,7.098473815858597e-06,0,0,1.0657081475073937e-06,0.0,0.0,7.481899956474081e-06,0,0,1.0295157153450418e-06,0.0,0.0,2.520920315873809e-05,0,0,2.831157644322957e-06,0.0,0.0,3.1633539038011804e-05,0,0,3.304974825368845e-06,0.0,0.0,5.848735963809304e-05,0,0,9.566464541421738e-06,0.0,0.0,0.00021824422583449632,0,0,0.00011070885375374928,0.0,0.0,0.00011070885375374928,,,,,,,,,,,,,,,,,,,,,,,,,,,
put someone in mind of,non-compositional,idiomem,1.0,4,0.2387279494582799,2.4034818125073798e-05,0.5181595683097839,7.083833739837578,3.0184317997557254e-14,33.219280948873624,0.0009348391654384614,11.663812724515164,0.0028374468190577318,11.326131102361147,0.0010841604371307767,11.729979904973627,0.002717955634864211,11.393134549305543,0.007014980869357146,12.137813476563291,0.135081218814733,11.154669268442191,0.22288518519349054,10.063116947302415,0.2396207154329204,7.122235650126456,3.143739883278962e-24,0,0,7.442669137932301e-24,0.0,0.0,0.00032148577156476676,0,0,0.00013935375318396837,0.0,0.0,0.0003334969806019217,0,0,0.0003334969806019217,0.0,0.0,0.0002204772608820349,0,0,0.00027546234196051955,0.0,0.0,0.0002519803529139608,0,0,0.00011116234236396849,0.0,0.0,0.00017361767822876573,0,0,4.829893441637978e-06,0.0,0.0,0.00130007928237319,0,1,9.002697879623156e-06,0.0,0.0,0.0382448174059391,0,1,4.888665898761246e-06,0.0,0.0,0.4012592136859894,1,1,1.116177281801356e-05,0.0,0.0,0.0009838962393284116,1.8427029495189297e-24,0.0,0.0,0.00015185911615844816,0.0,0.0,3.879403811879456e-05,0.0,0.0,2.2545176761923358e-05,0.0,0.0,2.93976172542898e-05,0.0,0.0,1.3129010767443106e-05,0.0,0.0,0.00012379389954730868,0.0,0.0,0.0005266873631626368,0.0,0.0,0.0027786113787442446,0.0,0.0
poor as a church mouse,non-compositional,idiomem,1.0,4,0.08142996096921706,3.1041385227581486e-05,0.3245353400707245,9.646838515913934,9.311254641312803e-11,32.745026178112155,0.000680688361171633,11.575053608618592,0.0002829290824593045,12.270076877071439,0.0002820754707499873,12.304850491296563,0.00021420278699224582,13.168820432553217,4.527001419774024e-05,14.83665839132487,0.00016815992648844258,13.837451626232621,0.003907013237949286,11.903760835650749,0.06235621305040695,9.738989341260062,3.7244285433502e-10,0,0,9.880668975874567e-16,0.0,0.0,0.002112560672685504,0,0,0.00012224736565258354,0.0,0.0,0.0004659866390284151,0,0,5.8839945268118754e-05,0.0,0.0,0.00027903291629627347,0,0,0.00011164387979079038,0.0,0.0,5.744647205574438e-05,0,0,8.180752774933353e-05,0.0,0.0,8.953029464464635e-05,0,0,9.603764738130849e-06,0.0,0.0,0.0005444574053399265,0,0,1.132194392994279e-05,0.0,0.0,0.015367685817182064,0,1,2.7038149710278958e-05,0.0,0.0,0.24838010966777802,1,1,0.00010139305231859908,0.0,0.0,3.803908430199954e-05,2.983703335205325e-17,0.0,0.0,7.414678111672401e-05,0.0,0.0,1.394844275637297e-05,0.0,0.0,5.893840807402739e-06,0.0,0.0,2.3354787117568776e-06,0.0,0.0,9.294410006077669e-07,0.0,0.0,7.772695198582369e-07,0.0,0.0,2.7086969112133374e-06,0.0,0.0,4.313622866902733e-06,0.0,0.0
on the horns of a dilemma,non-compositional,idiomem,1.0,5,0.0855687142102397,9.397386747878045e-06,0.15128780901432037,6.3480602421276515,2.8675826856082345e-10,32.455536978953404,0.004620319499008474,10.452279906040044,0.002495547961734701,10.874571544099165,0.0023971662536496296,10.904186560665503,0.003842385766802181,11.054119986705143,0.006384565067219228,10.525815083701579,0.014567424161919007,9.933827924701976,0.024794394121909136,8.617162948590574,0.058956273816147584,6.695898506016862,3.473234777414617e-17,0,0,3.693883254829444e-10,0.0,0.0,1.8359338355367072e-05,0,0,0.00014596700202673674,0.0,0.0,3.634344466263428e-05,0,0,3.333434142405167e-05,0.0,0.0,4.840854671783745e-06,0,0,1.956651612999849e-05,0.0,0.0,4.352165888121817e-06,0,0,1.0106743502547033e-05,0.0,0.0,4.7054422793735284e-06,0,0,9.834558113652747e-06,0.0,0.0,1.6518168877155404e-06,0,0,9.84327016340103e-06,0.0,0.0,4.883480414719088e-06,0,0,5.382620292948559e-05,0.0,0.0,1.5116220311028883e-05,0,0,0.0002348465786781162,0.0,0.0,0.0006104741492890753,0.00038595194928348064,0.0,1.0,0.0007101043011061847,0.0,0.0,0.00020690746896434575,0.0,0.0,0.00015983812045305967,0.0,0.0,5.0002843636320904e-05,0.0,0.0,2.6811534553417005e-05,0.0,0.0,2.6470892407814972e-05,0.0,0.0,9.595558367436752e-05,0.0,0.0,0.00042442246922291815,0.0,0.0
tough as old boots,non-compositional,idiomem,1.0,3,0.035407242607713364,0.00044209722545929253,0.10469090193510056,8.080760187599287,3.2308176677973495e-14,33.219280948873624,0.00022326347758886791,13.37557225846455,0.00013820892733444148,13.759312791596955,0.0003049031208017065,12.586126676229705,0.0002024554066035004,13.680329188684809,9.425387512843979e-05,14.050987166367227,0.00022675109357805923,12.943443394624742,0.010516233861077732,10.613746328414022,0.02200846866859744,8.389716623387226,9.692453003390389e-14,0,0,9.298788575450793e-17,0.0,0.0,0.00028935971204191446,0,0,1.0938404557236936e-05,0.0,0.0,0.00012067279021721333,0,0,1.6487525499542244e-05,0.0,0.0,0.0006886759074404836,0,0,7.467802333849249e-06,0.0,0.0,0.0004159793897997588,0,0,1.838426396716386e-05,0.0,0.0,0.00014312630810309201,0,0,1.2074204278178513e-05,0.0,0.0,3.6697259929496795e-05,0,0,1.0371173630119301e-05,0.0,0.0,3.7001729651819915e-05,0,0,5.027239240007475e-06,0.0,0.0,0.0007909697596915066,0,0,1.3622684491565451e-05,0.0,0.0,1.3622684491565451e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
kiss and make up,non-compositional,idiomem,1.0,3,0.20435598492622375,0.014485994353890419,0.5784130692481995,4.176916611586759,4.756970694281196e-13,33.219280948873624,0.0011418661548911284,10.25239521637151,0.0008799653927174708,10.36856013409525,0.0017511829889069002,9.670992699145541,0.0009325441108861318,10.454192729987122,0.0007866324643449237,11.49194644788556,0.0014810740740358597,11.01707570520214,0.0061768325613229536,9.421781651372852,0.18379696706930795,4.476948460216442,1.4270700506718859e-12,0,0,1.1447873898839944e-10,0.0,0.0,0.0003373471845407039,0,0,0.00016732547373976558,0.0,0.0,0.0004507005796767771,0,0,0.00020594311354216188,0.0,0.0,0.0005151299992576241,0,0,0.0003106167714577168,0.0,0.0,0.0002878719533327967,0,0,7.916230242699385e-05,0.0,0.0,0.00013913326256442815,0,0,4.3865809857379645e-05,0.0,0.0,2.6443771275808103e-05,0,0,5.752473953180015e-06,0.0,0.0,0.00011826784611912444,0,0,2.2196863938006572e-06,0.0,0.0,0.013250811025500298,0,1,0.00013640687393490225,0.0,0.0,0.00013640687393490225,,,,,,,,,,,,,,,,,,,,,,,,,,,
on your high horse,non-compositional,idiomem,1.0,3,0.10678571137638453,0.0001373803534079343,0.31969359517097473,8.455663187423628,4.748995275517747e-12,33.219280948873624,0.00035778654758663225,11.855384850088038,0.00013558202044805512,13.080826737824149,0.000238105504346701,12.3342542854488,0.00017389927719098827,12.575092138114227,0.0009259862375377755,12.720193874740156,0.0027420679531739247,12.399798386113067,0.023706277295180673,10.318525773270059,0.09491160908267678,8.550409511292965,2.0429276370218354e-15,0,0,1.5843579224824277e-17,0.0,0.0,0.00024568449589423835,0,0,0.0001153751218225807,0.0,0.0,5.448261072160676e-05,0,0,3.759187165996991e-05,0.0,0.0,7.343456672970206e-05,0,0,3.865952749038115e-05,0.0,0.0,0.00011968884791713208,0,0,3.908562212018296e-05,0.0,0.0,5.217774378252216e-05,0,0,7.95108553575119e-06,0.0,0.0,2.866448267013766e-05,0,0,1.8909096979768947e-05,0.0,0.0,5.8636873291106895e-05,0,0,0.00011706976511050016,0.0,0.0,0.00017002977256197482,0,0,0.00039687834214419127,0.0,0.0,0.00039687834214419127,,,,,,,,,,,,,,,,,,,,,,,,,,,
one good turn deserves another,non-compositional,idiomem,1.0,4,0.13335179712885292,0.0002504308067727834,0.5061243772506714,6.492694065333647,1.4473388864104548e-12,33.219280948873624,0.0007176727885962464,11.457835027569674,0.0038735317416467296,11.774674396118169,0.0024000888613500138,11.931515089209949,0.00817804167650138,10.8076096185064,0.05563890491865209,10.24397098314102,0.16693733083392104,10.59323284446826,0.2337434880126139,9.577687665350487,0.11198324376437085,7.315970738617477,5.5384164680204234e-21,0,0,2.071710548259256e-22,0.0,0.0,9.58020391408354e-05,0,0,0.0001671555219218135,0.0,0.0,5.3548083087662235e-06,0,0,0.00029008742421865463,0.0,0.0,5.305638296704274e-06,0,0,2.0689161829068325e-05,0.0,0.0,6.812914762122091e-06,0,0,3.2150519473361783e-06,0.0,0.0,6.766559863535804e-07,0,0,5.925560131458951e-08,0.0,0.0,1.595973486701041e-07,0,0,8.742602197742144e-10,0.0,0.0,2.241387448975729e-07,0,0,2.7882027242576157e-10,0.0,0.0,5.943623182247393e-05,0,0,3.540588267014755e-08,0.0,0.0,8.454669594944638e-06,8.902374630649973e-21,0.0,0.0,0.0003056498826481402,0.0,0.0,0.000149908650200814,0.0,0.0,6.1817540881747846e-06,0.0,0.0,3.1559475246467628e-06,0.0,0.0,5.228791906120023e-07,0.0,0.0,1.0153019758263326e-08,0.0,0.0,5.1265520717436175e-09,0.0,0.0,4.0500108866581286e-07,0.0,0.0
rise through the ranks,non-compositional,idiomem,1.0,3,0.3614991665890557,8.477598748868331e-05,0.6930851340293884,5.1361438591744575,4.3599858288642006e-16,33.219280948873624,0.009193720936309546,9.195045212338998,0.005644073593430221,7.913783002271658,0.04278719138043622,6.367806687394567,0.24746379163116217,5.6030158736022635,0.33705115186360973,5.023311059789539,0.43896587084357935,4.923981781931495,0.5243487851688163,5.74548195182468,0.35246957061463036,5.183065709667726,1.9988459678777453e-18,0,0,8.790898149059101e-20,0.0,0.0,0.026543620973825455,1,1,0.00019281670392956585,0.0,0.0,0.011609544046223164,1,1,0.0006104951607994735,0.0,0.0,0.0065750558860599995,0,1,0.017054397612810135,1.0,1.0,0.011270502582192421,0,1,0.0511062927544117,1.0,1.0,0.04978340119123459,0,1,0.020114311948418617,0.0,0.0,0.32663628458976746,1,1,0.012566504068672657,0.0,0.0,0.6871732473373413,1,1,0.0014455991331487894,0.0,0.0,0.6577825546264648,1,1,0.0006080770399421453,0.0,0.0,0.0006080770399421453,,,,,,,,,,,,,,,,,,,,,,,,,,,
joined at the hip,non-compositional,idiomem,1.0,3,0.34172951073075336,0.0013361540623009205,0.6891336441040039,3.887940339111313,1.6159506773172182e-11,33.219280948873624,0.0020087455195607617,10.697433270612484,0.0008302124188048765,11.302392291829344,0.0004319109333058198,11.42077349760815,0.0006005436832007641,11.323495818332587,0.0036235169706439288,9.777497764859293,0.00973804654010261,8.880395212133239,0.08267630301997997,5.919163193299027,0.29092761521072436,4.016774187030085,4.8473686869998645e-11,0,0,1.1437704262456531e-16,0.0,0.0,0.005624722223728895,0,1,2.3474689442082308e-05,0.0,0.0,0.0021248108241707087,0,0,1.595602407178376e-05,0.0,0.0,0.0007645667064934969,0,0,1.442689881514525e-05,0.0,0.0,0.0003054669068660587,0,0,2.2975744286668487e-05,0.0,0.0,0.0014215788105502725,0,0,4.3561416532611474e-05,0.0,0.0,0.0027943309396505356,0,0,8.55430553201586e-05,0.0,0.0,0.16128596663475037,1,1,0.0003218666824977845,0.0,0.0,0.6012431979179382,1,1,0.00027622285415418446,0.0,0.0,0.00027622285415418446,,,,,,,,,,,,,,,,,,,,,,,,,,,
long in the tooth,non-compositional,idiomem,1.0,3,0.2615580347337527,0.00023614232486579567,0.7005560398101807,5.378993212583101,7.328195339244134e-09,30.6258314564849,0.0014122321642086415,11.618905824906681,0.0011404403897662025,11.473026897418462,0.00032722955802455544,11.90851783155415,0.0017188473393616732,11.365807640014536,0.035573865190296296,10.934779518279337,0.20208569336265705,9.429151849215947,0.2000005723148206,7.966796553454251,0.17643144157288285,5.689167594981029,2.1984584819279007e-08,0,0,5.855196563058288e-14,0.0,0.0,0.003079245565459132,0,0,8.448614607914351e-06,0.0,0.0,0.0031076122540980577,0,0,1.610153412912041e-05,0.0,0.0,0.0006376428646035492,0,0,0.0002182219468522817,0.0,0.0,0.0003266346175223589,0,0,0.00021379425015766174,0.0,0.0,0.00030837772646918893,0,0,6.50193469482474e-05,0.0,0.0,0.0013752833474427462,0,0,4.980202720616944e-05,0.0,0.0,0.006461920216679573,0,0,5.5417352996300906e-05,0.0,0.0,0.06257058680057526,0,1,0.0001355424610665068,0.0,0.0,0.0001355424610665068,,,,,,,,,,,,,,,,,,,,,,,,,,,
build castles in the air,non-compositional,idiomem,1.0,4,0.39194765554833566,3.8214398045965936e-07,0.7665842771530151,6.324058915473818,2.1694966913720585e-09,31.609482694273773,0.001734986415158346,10.518041916329452,0.002153721616650728,10.511854836908078,0.0023890832144388696,10.250629498420466,0.004196859536932607,9.517920109395364,0.01375635694967059,8.728189202933134,0.050818268482203166,7.266499381950811,0.17469172298024205,6.315434627971726,0.3724895956324872,6.107541518040039,8.273126003527288e-41,0,0,7.329631747497388e-41,0.0,0.0,0.0033377206418663263,0,0,5.648311707773246e-05,0.0,0.0,0.0022983194794505835,0,0,3.630604624049738e-05,0.0,0.0,0.004300699103623629,0,0,4.067624104209244e-05,0.0,0.0,0.007042791694402695,0,1,7.450988778145984e-05,0.0,0.0,0.018750574439764023,0,1,0.00016285917081404477,0.0,0.0,0.04569413140416145,0,1,0.00035995361395180225,0.0,0.0,0.1541832685470581,1,1,0.0005861826939508319,0.0,0.0,0.14073097705841064,1,1,0.0023838698398321867,0.0,0.0,0.0012408697289174597,6.223370509122918e-38,0.0,0.0,4.9361766286892816e-05,0.0,0.0,5.023396079195663e-05,0.0,0.0,5.3690284403273836e-05,0.0,0.0,5.5316995712928474e-05,0.0,0.0,8.141231228364632e-05,0.0,0.0,4.236517634126358e-05,0.0,0.0,4.220855316816596e-06,0.0,0.0,5.556436462939018e-06,0.0,0.0
put your foot in it,non-compositional,idiomem,1.0,4,0.13027355045778677,0.0006648569833487272,0.25780659914016724,5.166190223924637,9.531571570161643e-11,32.736584480093775,0.0008697754806235025,12.2059352026394,0.000758686203198522,12.21983930034596,0.0016536822363377723,10.95264089591406,0.0025607794671032025,10.732750314530609,0.0026892715187045724,10.826853590433132,0.021412203407294328,8.533385491027566,0.09699045820866559,7.1301958102190515,0.12773424012993928,5.201874088202642,3.5922640823275276e-17,0,0,1.2056756968468357e-15,0.0,0.0,4.168750092503615e-05,0,0,0.0004927135305479169,0.0,0.0,0.0002575623511802405,0,0,0.000486861914396286,0.0,0.0,0.0014949592296034098,0,0,0.00034753658110275865,0.0,0.0,0.003129283431917429,0,0,0.00029738980811089277,0.0,0.0,0.0020965884905308485,0,0,8.225181954912841e-05,0.0,0.0,0.00815507397055626,0,1,6.275310443015769e-05,0.0,0.0,0.0137057239189744,0,1,0.0002969421911984682,0.0,0.0,0.013320229016244411,0,1,0.0008820028742775321,0.0,0.0,0.0004938941613848632,4.5337868116897273e-13,0.0,0.0,0.00019694720685947686,0.0,0.0,5.866067294846289e-05,0.0,0.0,7.589762390125543e-05,0.0,0.0,4.4855321903014556e-05,0.0,0.0,3.177289545419626e-05,0.0,0.0,1.4474829185928684e-05,0.0,0.0,4.762983735417947e-05,0.0,0.0,0.00013698764087166637,0.0,0.0
turn the other cheek,non-compositional,idiomem,1.0,3,0.2302977118330697,0.0031860223971307278,0.6650699973106384,4.782538605298588,2.7219082691469057e-08,29.994801902878446,0.0005159663666442308,12.811584529944,0.0003046578131034039,12.794339474831252,0.0003807927811673532,11.41406948238849,0.0014467615207346778,10.62017004223396,0.011841413460084974,10.849723482386523,0.037284570103414204,9.300236702744714,0.11872848810162395,6.85120741483652,0.2299077306718876,4.966536970869843,8.165724807440711e-08,0,0,4.4343289166483854e-16,0.0,0.0,0.0013820911990478635,0,0,1.7560118067194708e-05,0.0,0.0,0.0007701326394453645,0,0,1.843915924837347e-05,0.0,0.0,0.00032865951652638614,0,0,4.9185964599018916e-05,0.0,0.0,0.00017867912538349628,0,0,1.960677036549896e-05,0.0,0.0,1.1966889360337518e-05,0,0,6.673597908957163e-06,0.0,0.0,0.00011885959975188598,0,0,4.471256943361368e-06,0.0,0.0,0.0037839252036064863,0,0,5.3764364565722644e-05,0.0,0.0,0.0175483338534832,0,1,0.0001861989585449919,0.0,0.0,0.0001861989585449919,,,,,,,,,,,,,,,,,,,,,,,,,,,
sick as a dog,non-compositional,idiomem,1.0,3,0.1500270008497561,0.0007912783185020089,0.2920425832271576,4.916056936360358,1.2415683068595315e-10,32.586941254524994,0.0006636901913831631,11.257168578348415,0.000350803727087623,12.769745777109307,0.0007648767420202299,12.43330502768363,0.0003666889644288555,13.784800529646935,0.0026444062543760083,13.273724043150459,0.008510634672423597,11.833730827943699,0.01828208411340408,9.017597228551935,0.11013280208377789,5.201293272261254,3.7244285433502e-10,0,0,1.5789263766477187e-15,0.0,0.0,0.0015233437297865748,0,0,0.00012190869892947376,0.0,0.0,0.000324523396557197,0,0,0.00019954296294599771,0.0,0.0,0.0002225176285719499,0,0,0.00024012943322304636,0.0,0.0,5.665272692567669e-05,0,0,1.3548502465710044e-05,0.0,0.0,0.00010008978279074654,0,0,4.63124433736084e-06,0.0,0.0,0.0003392243816051632,0,0,6.61382273392519e-06,0.0,0.0,0.006106122862547636,0,1,6.128192762844265e-05,0.0,0.0,0.1911768764257431,0,1,0.00019146487466059625,0.0,0.0,0.00019146487466059625,,,,,,,,,,,,,,,,,,,,,,,,,,,
sail close to the wind,non-compositional,idiomem,1.0,4,0.30255358417844036,2.1105011910549365e-05,0.7072626948356628,5.261051184840571,9.186024419307535e-10,31.919421959405724,0.0020625728125196474,10.864791692904353,0.0047156561058727675,10.554008434567466,0.005363560895602859,9.93855069323719,0.0061109253592803725,9.250854153481846,0.00988961418352119,8.755273422412191,0.01763242410561361,8.147380135069463,0.0640177811715148,7.116909144182273,0.3026283823446647,5.141387029333169,4.06360336761521e-28,0,0,1.6420892780783616e-27,0.0,0.0,0.003173010889440775,0,0,0.0016237838426604867,0.0,0.0,0.006488647311925888,0,0,0.0010633883066475391,0.0,0.0,0.004364530090242624,0,0,0.0011165339965373278,0.0,0.0,0.011472420766949654,0,1,0.0019322708249092102,0.0,0.0,0.011030443012714386,0,1,0.001380621804855764,0.0,0.0,0.03382481262087822,0,1,0.000870261515956372,0.0,0.0,0.1785150170326233,0,1,0.0026169680058956146,0.0,0.0,0.42983558773994446,1,1,0.010718771256506443,0.0,0.0,0.0040783572488483815,2.842822627858228e-27,0.0,0.0,0.00022083088697399944,0.0,0.0,0.00011045047722291201,0.0,0.0,5.181460073799826e-05,0.0,0.0,2.7037507607019506e-05,0.0,0.0,1.2988046364625916e-05,0.0,0.0,7.075006578816101e-06,0.0,0.0,5.431344106909819e-05,0.0,0.0,5.1351151341805235e-05,0.0,0.0
